parent_uuid	parent_concept	uuid	concept
		23dea012-7dc5-449e-9fd9-7d3c383bfe8c	1:20
		193f95fc-c260-4d1b-a144-b226c6b25c99	1:633,600
		19643505-1127-4b53-94d7-d2f43ae88ea1	1:200
		6e38caaa-a413-49c5-b9fa-22aebda35c32	1:250,000
		52e867bd-a55c-4c76-9bdd-ba2e880a68e0	1:20,000,000
		510dcc7b-9008-4d72-b2d2-84a603112fc2	1:5,000,000
		21b05758-737d-4b61-9086-454f922a011a	1:6,336,000
		cb1af07f-5528-4d73-a4d0-277e1083f2e6	Not to Scale
		58ae8cb2-3053-48bb-9d57-e16b14016e7a	1:100,000
		11d853b2-f926-4f6f-8461-e5d44fb955f5	1:9,000
		12c4820a-7daf-49d7-8351-d569c59b40a0	1:10
		c10be44a-5bdb-466e-becd-bff66f9832b1	1:24,000
		9abce6d9-0163-4986-91c5-b67c8b10f596	1:50,000
		9039f97e-db97-4cda-93d1-e82248d0b4a8	1:1,200
		3c353d54-04d9-40e9-9fff-ca7414644dda	Unknown/No Scale
		1b410781-69c4-4397-a114-c6f0f15e8412	1:2,500
		90900ee9-e460-4779-bfde-5482bc4be937	1:1,000
		6f002056-31c5-4703-9802-5342fb1736bb	1:10,000
		d90824bf-845c-4d6a-b6f4-18b302624136	1:2,400
		7b2eeb39-809c-472e-8f7d-1006afaa5b7f	1:50,000,000
		d98cf981-8eca-472e-89bd-7fcdaa6a62c7	Primary
		0f6bf705-e0bc-4123-9274-b8b3f7c8e055	Iron Age (Arabia)
		3b8e3077-6210-4039-ab0d-87aa88657cc8	Medium
		3a6cbf64-55bd-4c7f-8d9c-a04118a59ca3	Bronze Age (Northern Mesopotamia)
		a05b9d60-7be4-4624-bde4-d0034de15787	Late Bronze Age (Northern Mesopotamia) 
		4d5d39b0-c920-4df6-a10a-3132513df292	Middle Bronze Age/Old Assyrian (Northern Mesopotamia)
		e888bf0f-fbd4-480e-ac9e-f2b2ae6f3956	Early Bronze Age (Northern Mesopotamia)
		585ecb9a-d133-4611-92f2-020aac96c3b9	Coarse Sediment
		c51259d9-277b-4c02-a632-9cdd647d54f7	Feature Evidence Arrangement Type
		cbd5bc6d-d1d8-40a2-a7f2-ca3bd2105ab2	Nucleated
		305e6082-6a04-474a-b9fa-03a014dd8c61	Multiple
		484f4c44-c303-4b22-a74e-398b3504ff7f	Adjoining
		7a8b3b4d-9531-4fa5-9f17-bdacf9e84fe2	Parallel
		8489e0d6-4b11-43b6-9ef6-98f0fee17ebb	Dispersed
		14fb0d3f-551f-4051-bdeb-2a5ea2d17813	Clustered
		04bc2da1-8953-41d9-b449-2275f87ad618	Converging
		73ed8cc4-6f86-412a-9fbf-ac0c401f531f	Overlapping
		8da48460-b240-4aeb-96cc-0fbfcc601b06	Isolated
		4157b3d5-3a6f-490f-a714-892ac370f1ec	Discrete
		8b4bfd0d-0114-4396-a5d5-2ce83d659499	Perpendicular
		a7adde8b-72ce-4064-a6bf-b7aeb252dcfb	Unknown
		eba6714f-cba6-4d0e-b6d8-12b298b04ec6	Fire
		567abd45-e077-4cc7-87b7-58c762de774e	Iran's National Heritage List
		65677370-e3f1-4bdc-b439-7253e0dc1385	Archaeological
		a42d0f8d-3c00-433e-8321-6b41d88d3ee1	Late Bronze Age 1/Mittani (Northern Mesopotamia)
		812f7d6c-72cc-4840-96b8-a20a9f3b91f2	Chalcolithic, Susa I (Khuzestan, Iran)
		de14a139-ad21-40c9-ae2f-fb2c0b8ffd1f	Swell
		effadef3-1803-446f-a171-47e078974b54	Middle Bronze Age (Central Zagros, Iran)
		68cc750d-4ceb-4a89-b32c-d14bdb8db56b	Abrupt
		8b038589-b2d8-4f7a-b769-c63442de2eba	Utilities
		a5f2e9aa-9018-443b-ac90-53629df5ab5a	Mound
		dfa87951-8c04-420e-9b41-1f144585381a	Landuse Change 
		c6318c02-c0ea-4a2b-b667-c3a2ae6fea00	Floodplain
		cd3d53c4-2e40-45da-b635-9f400567167b	Modern Country Territory
		f0b1db55-0dba-4f90-b21f-a34e62cabccc	Palestine, State of
		890f6e0c-313b-4a64-bdd6-9e6c13eb1dd7	Jordan
		ece5b133-6c93-477d-9ef4-c920076e7465	Iran (Islamic Republic of)
		32f4324b-8862-4719-af33-2ff0769e8dc5	Kuwait
		4fdc1521-25fc-4155-b47b-d511af25b0a8	Djibouti
		c08b6e33-a244-415b-8bb1-b1f0949fc581	Algeria
		ea757006-317d-45b8-b555-010f9eac8817	United Arab Emirates
		821dea7f-9b33-48fd-bdcb-a241059d9f6a	Other
		0683d686-7ce0-4a97-9ad5-02439ca4d7cd	Eritrea
		008a58f5-1af4-470d-a22c-2dda5f432598	Mauretania
		049dda8d-9fd3-49a9-b31d-de825de40951	Libya
		58b0fe44-feff-40d0-b031-abe9aab377b4	Tunisia
		f635aa2f-6b00-4d7d-b215-33f6256b6350	Iraq
		15db88c0-04a2-4c80-9973-076572711d7a	Saudi Arabia
		c1c479a9-6cd0-4586-b982-2d55fade27c9	Morocco
		5e6ba55f-e13d-4c6c-b30b-042e2f764650	Western Sahara
		4be2c4ce-df4a-4f9d-92e4-7f88c6fa6753	Egypt
		e843c964-f37b-4185-b980-dd239458cefc	Lebanon
		af7267e3-3492-4bfc-a92b-33d64c60c46e	Qatar
		3a4bead6-c08d-4c1f-becc-9a3fdc8cfcf1	Israel
		48ed02ac-b2de-4c7e-bee4-cfef2b44c393	Ethiopia
		1f88d36d-284f-4514-8fdb-b144c50572fa	Bahrain
		dc0cc94c-1d30-43e6-8d39-1c682ef6e31b	Oman
		58eba83d-1e6f-44e2-9a18-170d06b4cf2b	Funerary/Memorial
		85560d2a-9467-4072-90a2-648e47a96a22	Pilaster
		7a0334e4-0253-4da9-b1e0-ff207e122ac7	Straw
		ef11e633-9efb-4eb9-a6fc-68939d8f67bb	Threat Type
		600257ae-01e7-4b40-a43f-dbef041af925	Looting/Illegal Activities
		0920bbf7-7a82-4dfe-bfb7-496d18f010f6	Building and Development
		67496b31-25f0-4c18-855d-0921192571a0	Hunting/Fishing
		323226a9-9fd0-4e0d-aa4f-eeb9b9708094	Funerary/Memorial
		44973c58-f329-433f-bdb5-f39be752bcfb	Religious Activities
		7b8335f3-fc6c-4900-9f9a-d90b08f437d9	Archaeological
		0f34f4bd-0118-4dc7-a1e9-e8f0fa6e758c	Defensive/Fortification
		1c8d1e23-c72f-402e-942f-e708c7ed4f97	Maritime
		2bdb25d1-95a5-4248-a575-a06cac84dd07	Tourism/Visitor Activities
		1ba58698-43bc-4c39-b29d-4d16e26d1919	Unknown
		77d7f44e-17a8-48f7-b48c-78cc6e515fbb	Vandalism
		4b37b20e-5cfa-4f7e-bcfa-369c087e1031	Industrial/Productive
		3c7229fb-9423-4cd9-80b2-4d10acf944df	Infrastructure/Transport
		04cd7316-ed14-4709-9b00-e385c59ca40c	Trade/Commercial Use
		e58d831d-da1a-4b25-9886-878051bb960b	Social/Cultural Uses of Heritage
		0ca8ec33-e15f-49e4-bc45-bdc7077f36b4	Not Applicable
		7adf1aa8-5f23-4981-a740-5c6f28dfc741	Military/Armed Conflict
		4b8cefb3-a148-4bb2-99ba-d74d0e232be7	Natural
		57ffbe0c-0547-4069-a66d-809805a63c36	Domestic Use
		4468556d-9102-4c76-9918-2ac97ec775b3	Chalcolithic (Khuzestan, Iran)
		1f4785d7-63c1-47b9-ba7f-39c2ec52a700	Chalcolithic, Middle Susiana (Khuzestan, Iran)
		db0b4c4d-484e-4367-bb71-2177ae4ef3db	Chalcolithic, Early Susiana (Khuzestan, Iran)
		f7b4ded2-ca07-4945-97c8-696cb09bd8e0	Chalcolithic, Susa II/Uruk (Khuzestan, Iran)
		bca10857-9fe7-4267-a142-42d33a855fff	Chalcolithic, Late Susiana (Khuzestan, Iran)
		c91ed48e-3656-4964-a6be-63c73e4386ea	Investigation
		ee4298c9-d1de-4e32-883d-0327f25f0b20	field survey
		411893bf-0ccd-4d34-b021-25cdfeac9262	topographic survey
		0892e8a5-8898-4f8b-a4fa-dbf63495acdf	environmental impact assessment
		dc8dbc8b-d660-4650-8b78-08c1e2baf705	architectural survey
		b008e3ad-4f09-4a48-a88b-c6946cb69885	archaeological survey
		159c4b46-e942-45a0-98e7-9fa80fc66b97	excavation
		757a3c37-e6a7-4ea4-b388-045d28030cfe	aerial photograph interpretation
		b597ee9d-f086-4b50-805b-a17cb79d4489	salvage recording
		8decea5d-bf7d-462a-8458-9ac132d0185a	measured survey
		c0ffcb76-00d5-4454-8834-6801d9cfb902	heritage assessment
		292ac659-0ea7-4225-a3e5-70e64c84fb21	desk based assessment
		fb707395-ccd5-492a-a533-889052f54d30	remote sensing
		3d328afe-8adf-4283-9288-b64cf7c88541	in-depth condition assessment
		8bdc3f1c-7b62-4480-a138-10058ca0d7c0	photographic recording
		05981bca-e145-41cf-aef7-c794a9ed4c53	archaeological intervention
		26adc1dc-211d-45a6-bc98-5493813917f5	Foundation
		94d5ffbe-8b38-4dd3-a48b-b31b4b3ee5ec	Field-based Assessment
		831b8dc0-85b5-484f-a614-ff64236072e9	Condition Assessment
		9af2495e-d235-465a-950a-03352521e2c0	Risk Assessment
		b814a280-04d6-44c9-8026-f8527e506762	Diver Survey
		ac8393b2-867a-489b-a4fc-055586afc2c9	Salvage Recording
		d707b363-88ae-45fb-a899-8cbe8cdb92f3	Archaeological Assessment/Ground Survey
		45e3af41-164e-43ea-b7ce-295e24f8c409	Emergency Impact Assessment
		26a0c539-a3f6-4bda-a2f7-f4f61f7b9e29	Marine Geophysical Survey
		d6723a60-2fca-4b4a-a2ba-ebec2f89dbdd	Aerial Survey
		03380a35-b7c9-433a-b948-d64914bfbc91	Island/Islet
		bcc619eb-b870-44cc-9869-7fc55997443c	Risk and Damage Notes and Comments 
		e9818600-04c1-4a03-bb04-327a8f0fcb4d	Not Applicable
		39df1409-0acd-47da-a1ef-96582957057e	Feature Evidence Interpretation Number Type
		85d8454e-c36c-4e2c-8a97-563a25988b81	6 to 10
		b972f7c9-1c6e-4b8c-b5eb-9855a2984385	11 to 20
		1528148e-2665-43a2-bef4-f398dcbd4e10	1
		638e423a-827a-4f5d-9292-6eda084f36fb	Unknown
		03558acb-5047-4671-b8e0-e7aa2f87a5d4	2 to 5
		6f622dd7-6481-4397-a390-d51f9bdda1f3	21 to 50
		2a63fae2-69f8-47c3-8515-ee21b0b1672d	100 to 500
		82417f4a-b947-4144-b8d1-f014951dcbf9	500+
		b3055fc4-2985-49cb-862a-dd9e60f6715a	51 to 100
		22f15499-9dc8-4ec0-a3e1-7e1eee21f875	Formation Date
		cb5231a7-aee8-4cc6-94ca-68b996d28474	Domestic Use
		b4e45cc4-d3a3-41d0-b182-1b90dd51011a	URI
		b938b293-76dd-47ff-9634-e945f4e44a65	Early Bronze Age (Northern Levant)
		31152a97-8d66-44bb-8794-4f95415c5c01	Early Bronze Age, 1-3 (Northern Levant)
		6a8e1ee3-628d-49d7-8e65-1105f0d7b77a	Early Bronze Age, 4 (Northern Levant)
		00b4bd19-2646-4cad-95d6-0279774ccef7	Site
		90037c9e-65be-459d-a34e-e1d350e06134	Within 2 to 5 Years 
		b2ac70d6-8bf9-484b-b18a-04712229675b	Unknown
		3e5a42f5-4b7f-4206-8ffc-53bf1b001ed6	Chalcolithic, Middle Banesh/Yahya IVC (Southern Iran)
		bb567c41-ab75-4cc9-881a-86daba07c3cd	Early Bronze Age/Early Transcaucasian (Northwest Iran)
		4bbd32ae-4d72-4085-ac0a-c87703c510cb	Identifier Type
		2d0d9822-d31c-48d9-a072-629dfaf750bc	ISBN
		f2228077-6147-4850-a60b-c36cdaec75ae	POI
		6c76c190-d633-4ef0-926e-d45608b8396b	ISSN
		f1fb9e3a-07e8-4d55-b79f-e20e2a0ac419	DOI
		bfc66869-0b26-439b-a1cf-e7b7df39ab78	URL
		89054d5f-7238-4f2f-81f8-d551b2998b78	HANDLE
		4d3734ab-b1fe-49f7-9bd6-5f67b9a68eec	PURL
		1ad12421-3871-469b-8e3c-2f75960be2dd	ARK
		22ab9575-c025-4547-9627-7c0e92771d12	SICI
		69b175b1-4069-4d50-8b4d-faf9743095d2	Decorative Elements and Details
		e750b5d9-dfd9-4323-ae11-4112a3cf76ae	Architectural Detail
		7de6709f-8c7a-42e6-bc80-e1429b41ac23	Stucco Carving
		6985e3f1-ec03-4c6a-926e-7ceac90c2a54	Mural Painting
		07334903-9c27-40d7-8c57-3787e0670fda	Imagery Bands Type
		99745e14-2789-4013-9c81-a5abc014e488	Photograph/Video
		230f602a-851f-4c85-a988-125f19b55321	Not Applicable
		f011ed6b-d696-4c7f-8c78-909bb9d85a8a	Unknown
		e8268f28-2cbe-4f5a-9e4c-2a52dba91d79	Other/Unlisted
		53e9a64d-df1a-4b07-81e4-1792c1bcd684	Other
		7d6af8d2-b905-40b7-8012-a4d2bb699de9	Overall Feature Priority
		95245349-ebb9-48dc-9354-5f0beb92ced2	Within 6 Months to a Year 
		5387f1e9-6139-4629-9752-ecedc4f81a27	Immediate Actions
		ad2fceac-6b83-417d-9802-1600f073482a	Within 1 to 2 Years 
		96725538-8a4b-4378-8f9d-5f19fc3cfa87	Beyond 5 Years 
		77107ca9-ef1d-44c5-9c61-9f0bf8465be0	Unknown
		0483e22a-1f92-44e0-af19-8c85b8922c04	Negligible
		c17f4da1-93da-42c6-a5c3-c74596249bc6	Pyramid/Ziggurat
		2ee6c2e1-fecd-449f-9983-a0c7ff8f4108	Threat Certainty Type
		d5e5abba-2e52-4714-9f27-532487a91271	Not Applicable
		e909d0dd-062c-4d80-bf55-f912dd2125b6	Probable
		3d4bd61a-7ab6-472f-917a-9682fc2a88ab	60 m
		e34c833a-8dff-4f96-bfc9-6f9b598ff98d	Bronze Age (Southern Mesopotamia)
		b70cd7d3-cad8-44c5-ae4a-e9d474710085	Cultural Sub-Period
		c1efa547-e32c-4a36-95ff-8d6a07fee4d9	Bronze Age (Northeast Iran)
		5b4cc4e0-54cc-43f2-9361-ee4df75bd85d	Palaeolithic (Iran)
		218932cf-7ebc-41b2-b0fe-fd6ebed3f67f	Chalcolithic (Mesopotamia)
		b6f24457-6202-44a9-ab25-7fafb962e615	Iron Age (Arabia)
		a58f8f75-cec6-4204-ad2f-3f69798a1d5b	Chalcolithic (Levant)
		a3e786f1-a356-457e-99d6-1893fa23e88d	Islamic (North Africa)
		a7b026c9-3cb5-4f6a-b626-1762d17ac273	Bronze Age (Southern Iran)
		6d9b0baf-1622-4797-9cd3-a47dd4a0cda9	Neolithic (Egypt)
		45bdd510-9d50-4d91-b100-698b875b67a5	Unknown
		88732e5f-4eac-40c4-9b80-79643f08e953	Chalcolithic (Southern Iran)
		76498814-9c90-42d4-bb62-c6fe72e53c43	Dynastic Egypt
		8a09eb19-a723-4ac9-893a-87fe9de71cc9	Iron Age (Levant/Mesopotamia)
		5aca9c8b-5c58-459f-b8fd-55d1a4d83d0a	Bronze Age (Arabia)
		0b28fa95-ac10-4e5c-9bbd-278465db1e4d	Neolithic (Levant/Mesopotamia)
		9ec561cd-f768-4272-8dba-41538db9e404	Islamic (Iraq)
		e099b66e-2745-4c59-b5d9-99aaa94ef06e	Epipalaeolithic (Arabia)
		daf24796-53c1-443e-bd44-f1547d795c68	South Arabian Period (Southern Arabia)
		76ff2bec-c2f4-4655-9b7c-a65af81b05d1	Contemporary Islamic (MENA)
		e7ee76f2-e92e-4df3-8dd9-1df7f51af8a3	Epipalaeolithic (North Africa)
		131b6543-7121-4ff1-b6dd-fc1e9a85cc64	Neolithic (Iran)
		95ce0652-6275-44da-99d8-7ffec743a2ed	Bronze Age (Central Zagros, Iran)
		59f5b327-f255-4ff7-a2b9-48a48ec75b55	Bronze Age (Khuzestan, Iran)
		2f0a1fe3-f35b-4b94-ab68-77b8116eef69	Bronze Age (Northwest Iran)
		3bbfa77d-19bb-42d0-a133-fdd5f06205d6	Chalcolithic (Arabia)
		c5420e0e-5df6-4391-9390-161658b3dcdd	Bronze Age (Levant)
		39124589-74d4-4efa-837a-b1abdad7197e	Epipalaeolithic (Levant/Mesopotamia)
		a5cd35f0-1fbb-4474-8141-87ed7a5db98a	Palaeolithic (North Africa)
		12691df0-a201-4976-ab33-2e9a4e8e6be0	Neolithic (Arabia)
		e3dfb8d0-d3ba-4966-be3c-db5017911c41	Iron Age (Iran)
		cd78fbc4-b26b-4759-a51f-28e1710b0804	Bronze Age (Southern Mesopotamia)
		ecc7a5bc-07a1-4d8b-b449-03804d71ee68	Not Applicable
		b8c8a6f8-9199-430d-8bb7-b89d8e5fb7dd	Length
		c45d1d24-70f3-411c-9a48-8f30692d6ee7	Surficial Geology Material
		fbc10df5-849f-4baf-bbd7-b4d924a679d9	Mixed Sediment
		9c8a67b1-e74a-498e-a381-e5e84ae22e6b	Mud (Clay or Silt)
		453776a9-214d-4511-9479-79c35aa049d2	Rock and Boulders
		ed7aadac-a13d-4c78-9ea0-ddbea0eadae9	Peat
		e844d746-3138-4f75-ac98-3228b2e1a9ee	Early Bronze Age, Early (Northern Mesopotamia)
		b5e84b18-24a4-4cca-a2e6-08f59a006dea	91-100%
		cb075292-6d19-4b2b-8929-c8454c09915b	Satellite
		3045d015-4f4d-4365-a922-e1e06662fbba	Pléiades (Unspecified)
		cc3ff6ce-8ca3-4a68-bbd3-b364490ca9b8	KH-7
		269d47a6-938a-4038-a75d-f6dcd854aea8	Pléiades 1A
		bc31fee7-7e02-41ea-b71a-7f8d7bb9feb1	WorldView-4
		fb9fc66d-758b-4389-bbb6-5cfca5236fa0	Landsat 3
		920702a0-c937-464e-a735-5436ae7c8742	KH-4B
		725ddcdb-ce0a-470b-bb8d-1a910b1218a1	WorldView-2
		d68bcc91-c3c0-4b1e-91c0-363d01431661	Pléiades 1B
		8419f048-4c60-4138-942a-9767ae6bed72	GeoEye-1
		34211410-4686-4cfe-8382-8fd07df6bfb9	Landsat 2
		52f0a257-7b5d-4962-a36e-d32b832d0e8a	Landsat 7
		54e5722b-c59b-406a-856c-7c09e9859874	WorldView-1
		67599a3f-27b8-445c-bcc9-95d4316bb25d	Landsat 1
		569a7c24-bdaa-417e-9bb6-d68767420661	Landsat 5
		df883202-77d5-4343-bb7d-4d2da9ef17a5	Pléiades 1
		09e6efd1-77de-4441-97b5-e9e2926a98df	Landsat 8
		d148f2ea-c2d1-4a06-97b7-5ff8270958c6	WorldView-3
		119f7dfa-0b70-46fe-88bf-6575aa0e4041	Quickbird-2
		18bd9ecf-f028-4e29-bb85-58a9e2573d4e	Landsat 4
		a66cb691-c070-47f0-8c3c-0dc8dc79eacb	KH-4A
		6ee045a5-f36a-48be-bdf0-9a09a0d8faef	Photograph/Video
		7668e6fa-8952-47c4-aa32-ba4df4239347	Scanned
		2764fad7-8256-457c-976c-04007363ead4	Resized
		e23c7ac1-dc12-4a75-b9ad-9948cab5f2e4	Ortho-rectified
		646b0c7f-b01e-4fb3-855b-999f6fc5cb97	was built/designed by / built/designed
		80121cfa-42d9-48f0-afc1-57ac804e32ae	Height
		aa57f0a0-73d1-41ac-b071-c22fc4315eb3	Iron Age, Early (Northern Levant)
		75a3f404-7d67-4334-8abb-207b6eed45c0	conservation intervention
		b6edb143-584b-4f45-9903-29496e4daacf	Reed
		2f2ddbf6-46d8-449f-846a-e8d31bc844c3	Late Iron Age (Arabia)
		8c268c17-840c-4e11-a6e2-a6556d88772c	Secondary Hazard
		74ce5054-e71c-447e-a563-292de462c274	Climate Related Threats
		bc4f0edb-84ac-4801-82da-e7c6c1d747a5	Explosion 
		257c1f82-dea2-489c-9593-3d197d6f2336	Gunfire/Light Weaponry
		c99ea0a1-3392-4519-870d-7b656b5904da	Emergency Response Related Threats
		0c6a3487-bb8a-4abc-b2be-c7e55f5e4f89	Rising Water
		460a544d-b4f9-49ff-8887-c353cccfe190	Road/Track
		c2deee91-1459-48b9-9ad1-0ed1ab7c58f8	Graffiti
		e1fc6cba-2f5d-47c7-be31-1b6f4e822d6f	Reuse of Heritage/Building Material
		8f565494-2cf7-48b1-8892-3ef4f4dc4a14	Clearance 
		38167c8e-efd2-484a-a16d-1daed17f2fc2	Temperature/Humidity Change
		5461bf21-73e9-4c7d-8b09-3649e9ad6769	Other Human Activities
		4274ac69-ac90-4182-8c47-c69e93ed09e1	Flooding
		a55162df-e22c-4032-8243-b1aefa832d2f	Vandalism
		e95f7b05-2f6a-464e-be8f-43d51505aa95	Improper Interventions and Treatment Methods 
		38bcf158-1748-4ac2-8396-acf31c0abfbb	Tunneling
		1918d017-4629-432d-9900-5ef7e35850e6	Other Recovery Related threats
		66efa07a-4675-4751-999e-d752eaa41245	Illegal Construction
		e7f8df07-6037-478e-a113-39cda835b5cc	Illegal Activities
		010e60aa-caad-4952-a0c5-b2e43a4a4154	Stationary Vehicle
		19cf501c-df75-440d-8e66-f62c26f9e6c7	Poor
		4da6e115-aa48-46ea-ae58-df585ffdeaa5	Satellite Imagery
		c47e998e-239d-4e5c-9557-1b7542b5a1f9	Pan-sharpened ortho
		f02683be-ce9e-4afa-9f5c-ee924f6c86c9	L1 Orthorectified SLC-off
		28dcc56e-6e7d-45c3-a7b5-f41398780f52	Standard Geometrically Corrected
		6b7cb5fa-dc7e-419d-8ded-c2d7eaa2f989	L1 Orthorectified
		9bf25eeb-d24c-427e-88bc-847c88a558d4	LV2A standard
		d0e94338-24fd-4d0e-abb5-d0819a1955b8	4 m
		779d94c9-e9f9-4f0f-8050-b2d57f31ee1f	Ocean/Sea Bed (Subtidal)
		ed61f432-561a-4fa8-ad85-5a4a14436228	Hand-operated (Ground)
		f350e1ee-1b0e-4c74-88ec-b1daee34a304	Surface Feature
		ded66245-02b9-4e1b-a906-620ba5204fac	Upper and Late Holocene / Meghalayan
		3875763f-6cf1-4762-a5e0-e5420a71f672	Domestic
		1cedbe77-4b1f-4985-bcfe-22fcec20db5f	Low
		955185d9-a086-43c9-b82c-d0a557e519bb	Lake Bed
		d8f5172e-fdaf-4e9a-ab18-de42a05c9706	Processing Type
		d16f02d9-f27b-4c73-bc10-b9e717999c48	Unknown
		e970256e-fa9d-4131-b0b6-d236c4befa50	Not Applicable
		42316055-7b73-481d-b09d-f60d289347cf	Management
		c6adc183-384a-4ffc-ac07-d01de22e7f04	reburial
		ecd2c388-f22c-4a8a-afa8-11df074f8a57	fencing
		2ad3f052-00ee-4289-9d5d-235562ed152b	management intervention
		d2e921e0-219b-4b2d-a263-d69b3b260238	fire mitigation
		dda23f11-607b-4bde-818d-d627d5d1d233	Map Source Type
		f2854368-893d-4931-a905-b4e123509435	Aerial Photographic Archive for Archaeology in the Middle East (APAAME)
		6ea3cf7a-141d-456e-9bc7-7b6fb073d1b2	Fragile Crescent Project, Durham University (FCP)
		6617813a-d3e8-4eca-9f5e-350a9912f307	Monuments of Syria
		bc9f7dc4-e67d-4efe-827a-8735b0783972	University of Texas Libraries
		3c410d92-adf2-4293-99e4-898824246389	Unknown
		c168c6e7-42fa-4a4d-b6bf-c7568c547239	Bodleian Library
		12f63750-e55f-4b98-be87-daf3381a881d	Directorate-General of Antiquities and Museums (DGAM)
		9037a2cf-163e-4b44-9695-c474049950a7	American Center of Oriental Research (ACOR)
		3a6a48e9-8fc6-4bd7-ae6b-d4cd6476913d	Scree/Talus
		15586b6a-8f09-486b-a311-93940ebf51d0	Colluvium (Undifferentiated)
		a39baaf4-276a-4319-bdfb-9f9b1e64f62b	Neolithic, Early/Aceramic/Pre-pottery (Southern Zagros, Iran)
		8f24c0b1-38e7-4fe6-b81f-6f65851db1ef	Chalcolithic, Early (Arabia)
		cb44a2f9-15de-4049-9da1-a0c92306d0eb	Measurement Type
		926e0501-a00b-4731-8648-3dce3765bc93	Area
		e2ed948c-453d-4e31-95af-271ba9f05c44	Unknown
		1e1e2512-5632-45c6-a9b1-683be0d74c55	Breadth/Width
		fa3d76f7-a984-4fd7-925e-1d4ef76830c2	Depth
		9071bb06-14fd-4540-ace4-fbe358974697	Diameter
		354cc283-3352-4cb0-8a6b-184ef050b02a	Disturbance Effect Type
		d3c5c827-962b-4e5d-9e5b-99024758730c	Burning
		07b0ab9b-4381-4eb9-aafe-994efc837509	Surface Loss
		17599cd9-97ec-4d57-8cec-f7141bd62777	Chemical Leaching
		bd3a18ee-407f-416d-8e44-1e6df9c7feeb	Compacting
		a991eeb8-96e7-4b86-97c9-9352d7143544	Alteration of Terrain
		86a37766-541b-4af9-a980-c69f9c1533a5	Relocation of Archaeological Features
		9cd1d57e-9b47-4535-a08e-d2619dace462	Loss/Removal of Archaeological Material
		9422f57a-ba2e-480e-89fa-6de75b584088	Unknown
		5736a2af-92d1-4d6a-ace6-c7fcb10af7de	Erosion/Deterioration
		7c94917f-b68e-4855-acba-ed0081f4b513	Collapse/Structural Damage
		3a4b693f-3ecd-42ae-be5f-2176e1405d9a	Water Damage
		b50b5196-133e-4c86-9b70-db5348588fde	Lack of Cohesion
		07c28d33-2d74-4426-ab9c-30ab79dfecb3	Access Restriction
		e91aced4-8890-48d7-957e-f0044661de72	Visual Impact
		30925a34-5e19-489a-aba5-aedb9fce72ba	Artefact Displacement
		665869c3-f298-4615-848e-81e57fc09358	Loss of Intangible Heritage Linked to Heritage Resource
		b4100b38-6be5-4561-bd1c-6f4a8462724b	Cracked/Broken/Missing Parts
		17e42380-f91f-4971-adc0-9fd7633f3d31	Earth Displacement
		bbd8db61-a043-44b9-a12e-176b093782fb	Covered
		48f8ad57-b7db-4a12-a85a-5d519bfe3f66	Middle Bronze Age (Northeast Iran)
		cb7eb7de-5f00-4f1f-ab77-565bae53e7a4	Literature Survey
		754b8271-8b08-4903-89cd-7e23275899b1	Chalcolithic, Late (Levant)
		255a667b-d21b-4c4b-8ec9-b0b769911a77	Late Bronze Age (Northwest Iran)
		bf8ddaf9-f624-4741-a21c-856749d3fc49	Feature Evidence Shape Type
		ef03ea31-a012-43e4-a00e-07add6b32fef	Zigzag
		68accfb0-a47a-4891-ae47-0013bba5d560	Sub-rectangular
		ace49645-9e91-4154-b37a-98485365358d	Sub-circular
		83ab4239-ed1e-4d11-9ca8-a1c0535bba55	Rectangular/Square
		381d8349-6f12-4240-af21-77fdc3bd134c	Rectilinear
		71982e1d-b7c2-4adc-b430-6cb6c2385280	Curvilinear
		1cfd76b4-2e69-48f2-9b12-4b7bd1d37486	Unknown
		c6eb516f-ef6b-4ff0-993d-b9d62e293322	Semi-circular
		57c391d4-d95b-4a35-bdfc-09c84e171abe	Winding
		a123aae7-92ad-4eb0-9e69-796698b562d1	Circular
		a8122c45-ec1f-4144-a0b1-9f3644e0c324	Irregular
		40ad5519-02cf-4a85-92bc-ec286a08efbe	Multiple
		1efd0d59-da88-4a18-8d22-8b032e82d975	South-East
		e49bd79f-9005-4cf6-86ee-08e8bd1192f7	YouTube License
		471c1672-73dd-4aab-a232-39458a477f0a	Resource Classification
		a2d2cfff-e906-4070-b642-fed11e667444	Archaeological Site
		25ed5ce4-c7bb-4646-8a3a-de6775696cb6	Archaeological Feature/Component
		906221c7-fe49-4b21-af2d-6358763a0bea	Building
		9ffbb8e4-1610-45d3-a1ba-882c1bb9d6ce	Structural Heritage
		7e515906-6f4b-44b1-b9ef-13b2e54cc065	Structure
		e126c974-ddd7-45e1-bf25-3453d0cd2df3	Urban Heritage
		f2d3f369-4056-4c62-8477-000fa26c307d	District Element
		27e9f8af-f3aa-4ead-9ed7-06d2a299b986	Landscape/Seascape
		6532ec33-77d7-41aa-bfb9-e18f0d958d05	Object
		50ba17c4-6d3c-4eff-8556-dd23048abe96	Group
		08afbecd-bc28-41b0-9d85-f205b3ca10ad	Not Applicable
		633884e1-d495-4120-94cc-83093d3e7f5d	Hand-Coloured
		8c605cb3-4ae2-4942-9072-90b69d9b0d59	Estimated/Paced
		7d868969-3e70-4320-8659-1c80259624ba	Structural Component
