Geometric Place Expression,Assessment Activity Date,Disturbance Date Occurred Before,Disturbance Date Occurred On ,Recommendation Type,EAMENA ID,Datum Type,Threat Probability ,Cultural Period Certainty,Site Feature Arrangement Type,Site Feature Number Type,Heritage Place Resource Instance,Assessment Investigator - Actor,GE Imagery Acquisition Date,Disturbance Date From,Disturbance Date To ,Imagery Acquisition Date,Designation To Date,Disturbance Date Occurred On ,Disturbance Date From,Disturbance Date To ,Land Cover Assessment Date,Maximum Depth/Min Elevation,Tidal Range,Detailed Condition Assessments,Threat Cause Type,Depositional Process,Spatial Coordinates Ref System,Disturbance Cause Assignment Assessor Name - Actor,Overall Site Morphology Type,Overall Site Shape Type,Archaeological From Date,Overall Condition State Type,Assessment Activity Type,Disturbance Cause Certainty ,SH Date to,Measurement Source Type ,Disturbance Cause Category Type,Site Feature Interpretation Number Type,Investigator Role Type,Archaeological To Date,Cultural Period Type,Heritage Place Function,Effect Type,Geometry Qualifier,Cultural Sub-period Certainty,Heritage Place Function Certainty ,Datum Description/EPSG code,Address,Address Type,Administrative Division ,Administrative Division Type,Construction Technique,Material Type,Material Class,Measurement Unit,Measurement Number,Site Feature Interpretation Type,Site Feature Form Type Certainty,Site Feature Shape Type,Country Type,Information Resource,Site Feature Interpretation Certainty,Site Feature Form Type,Google Earth Assessment,Effect Certainty,Minimum Depth/Max Elevation,Wave Climate,Heritage Place Type,Land Cover Type,General Description,Geometry Extent Certainty,SH Date From,Related Geoarchaeology/Palaeolandscape,Dimension Type,Date Inference Making Actor Name,Threat Inference Making Assessor Name - Actor,Built Component,Location Certainty,Disturbance Cause Type ,Overall Archaeological Certainty Value ,Grid ID,Cultural Sub-period Type,Threat Category,Fetch Type,Bedrock Geology Type,Surficial Geology Type,Priority Type,Information Resource Acquisition Date,Designation,Resource Name,Topography Type,Damage Extent Type,AH Date To,Designation From Date,General Description Type,Name Type,Resource Orientation,Cadastral Reference,Disturbance Date Occurred Before,Intervention Activity Type,BP Date To,AH Date From,BP Date From,Restricted Access Record Designation,resourceid
GEOMETRYCOLLECTION (POINT (35.855941 33.659674)),27/02/2017,,,,EAMENA-0115837,,,"Definite, Definite, Definite",,,,Letty ten Harkel,,,,,,,,,,,,,,,,,Unknown,Unknown,,,Desk-based,,,,,,,,"Neolithic (Levant/Mesopotamia), Neolithic (Levant/Mesopotamia), Chalcolithic (Levant)",Unknown,,,"Definite, Definite, Definite",Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,"None, None, None",,,Negligible,,Definite,E35N33-42,"Neolithic, Late/Ceramic/Pottery, Late (Levant/Mesopotamia), Neolithic, Late/Ceramic/Pottery, Early (Levant/Mesopotamia), Chalcolithic, Early (Levant)",,,,,,,,"Kroum el Hamrat, Krum al-Hamrat, MAR000075, Li05130, E35N33-42_000080",,,,,,"Toponym, Toponym, Alternative Reference, Alternative Reference, Designation",,None,,,,,,,09dff4a1-27e0-4b91-9951-c80151552da6
GEOMETRYCOLLECTION (POINT (35.960813 33.725375)),27/02/2017,,,,EAMENA-0115930,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Agricultural/Pastoral,,,,High,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,E35N33-42_000173,,,,,,Designation,,None,,,,,,,1638d0ef-d6e0-4078-a1a5-a0c04db57fcb
GEOMETRYCOLLECTION (POINT (35.828988 33.687912)),27/02/2017,,,,EAMENA-0115822,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,Negligible,,,E35N33-42,,,,,,,,,"E35N33-42_000065, asch-Schabarqa, Ech Cherberqa, MAR000128, Li05060",,,,,,"Designation, Toponym, Toponym, Alternative Reference, Alternative Reference",,None,,,,,,,1849bb50-43b2-4328-9fba-759314e38e88
GEOMETRYCOLLECTION (POINT (35.841984 33.702183)),27/02/2017,,,,EAMENA-0115813,,,"Definite, Definite, Possible, Definite, Possible, Possible",,,,Letty ten Harkel,,,,,,,,,,,,,,,,,Unknown,Unknown,,,Desk-based,,,,,,,,"Islamic (Levant/Arabia), Chalcolithic (Levant), Bronze Age (Levant), Islamic (Levant/Arabia), Bronze Age (Levant), Bronze Age (Levant)",Domestic,,,"Definite, Definite, Possible, Definite, Possible, Possible",High,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,"None, None, None, None, None, None",,,Negligible,,Definite,E35N33-42,"Islamic, Middle (Fatimid/Ayyubid/Crusader) (Levant/Arabia), Chalcolithic, Late (Levant), Early Bronze Age 2 (Southern Levant), Islamic, Early (Umayyad/Abbasid/Fatimid) (Levant/Arabia), Early Bronze Age 3 (Southern Levant), Early Bronze Age 1 (Southern Levant)",,,,,,,,"Tell Aswad, MAR000110, Li05140, E35N33-42_000056",,,,,,"Toponym, Alternative Reference, Alternative Reference, Designation",,None,,,,,,,1285feb9-2090-455a-add9-77b0758137ef
GEOMETRYCOLLECTION (POINT (35.895411 33.587246)),27/02/2017,,,,EAMENA-0116005,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,Negligible,,,E35N33-42,,,,,,,,,"E35N33-42_000248, Bonatz_2002_31",,,,,,"Designation, Alternative Reference",,None,,,,,,,18a2778f-6006-4841-83ea-224618878496
GEOMETRYCOLLECTION (POINT (35.764897 33.59831)),27/02/2017,,,,EAMENA-0115893,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Domestic,,,,High,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,"E35N33-42_000136, Tell Lala, MAR000072, Li05144",,,,,,"Designation, Toponym, Alternative Reference, Alternative Reference",,None,,,,,,,1c628385-524c-48af-aa1b-ef2a292d46d3
GEOMETRYCOLLECTION (POINT (35.789932 33.636328)),27/02/2017,,,,EAMENA-0115870,,,"Not Applicable, Definite",,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,"Unknown, Bronze Age (Levant)",Unknown,,,Definite,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,"None, None",,,Negligible,,,E35N33-42,Middle Bronze Age 2 (Levant),,,,,,,,"E35N33-42_000113, al-Ftah II, MAR000065, Li05038",,,,,,"Designation, Toponym, Alternative Reference, Alternative Reference",,None,,,,,,,1de97529-3b62-4fab-ad2c-92f2e0b32341
GEOMETRYCOLLECTION (POINT (35.777683 33.629877)),27/02/2017,,,,EAMENA-0115880,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,Low,,,E35N33-42,,,,,,,,,"E35N33-42_000123, al-Ksar, MAR000061, Li05042",,,,,,"Designation, Toponym, Toponym, Alternative Reference",,None,,,,,,,1cd65d09-5905-4599-9909-e2d61ec052b2
GEOMETRYCOLLECTION (POINT (35.950801 33.738062)),27/02/2017,,,,EAMENA-0115797,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,Negligible,,,E35N33-42,,,,,,,,,"E35N33-42_000040, Andjar II, Anjar, MAR000493, Li05280",,,,,,"Designation, Toponym, Toponym, Alternative Reference, Alternative Reference",,None,,,,,,,1f5b2576-463e-4f16-8e27-d642ecfaa369
GEOMETRYCOLLECTION (POINT (35.893568 33.709159)),27/02/2017,,,,EAMENA-0115805,,,"Not Applicable, Possible, Definite",,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,"Unknown, Neolithic (Levant/Mesopotamia), Neolithic (Levant/Mesopotamia)",Domestic,,,"Possible, Definite",Medium,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,"None, None, None",,,Low,,,E35N33-42,"Neolithic, Early/Aceramic/Pre-Pottery B (Levant/Mesopotamia), Neolithic, Late/Ceramic/Pottery, Early (Levant/Mesopotamia)",,,,,,,,"E35N33-42_000048, Ard as-Sikka I, Ard es Sekke I, MAR000147, Li05281",,,,,,"Designation, Toponym, Toponym, Alternative Reference, Alternative Reference",,None,,,,,,,c72343e8-9e2c-4d10-a0db-a2d5d4a53554
GEOMETRYCOLLECTION (POINT (35.898629 33.706383)),27/02/2017,,,,EAMENA-0115806,,,"Probable, Probable, Definite",,,,Letty ten Harkel,,,,,,,,,,,,,,,,,Unknown,Unknown,,,Desk-based,,,,,,,,"Bronze Age (Levant), Chalcolithic (Levant), Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia)",Unknown,,,"Probable, Probable, Definite",Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,"None, None, None",,,Negligible,,Definite,E35N33-42,"Early Bronze Age 1 (Southern Levant), Chalcolithic, Late (Levant), Roman Imperial (Levant/Mesopotamia)",,,,,,,,"Ard as-Sikka II, Ard es Sekke II, MAR000148, Li05282, E35N33-42_000049",,,,,,"Toponym, Toponym, Alternative Reference, Alternative Reference, Designation",,None,,,,,,,68a95c3a-2634-4d38-b752-7b819e37d537
GEOMETRYCOLLECTION (POINT (35.874775 33.702676)),27/02/2017,,,,EAMENA-0115812,,,"Definite, Possible, Possible, Probable, Possible, Definite, Definite, Definite, Possible, Possible, Definite, Possible, Possible, Possible, Definite, Definite, Definite",,,,Letty ten Harkel,,,,,,,,,,,,,,,,,Unknown,Unknown,,,Desk-based,,,,,,,,"Bronze Age (Levant), Palaeolithic (Levant/Mesopotamia/Arabia), Bronze Age (Levant), Chalcolithic (Levant), Iron Age (Levant/Mesopotamia), Bronze Age (Levant), Bronze Age (Levant), Bronze Age (Levant), Iron Age (Levant/Mesopotamia), Bronze Age (Levant), Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia), Bronze Age (Levant), Bronze Age (Levant), Bronze Age (Levant), Bronze Age (Levant), Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia), Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia)",Domestic,,,"Definite, Possible, Possible, Probable, Possible, Definite, Definite, Definite, Possible, Possible, Definite, Possible, Possible, Possible, Definite, Definite, Definite",High,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,"None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None",,,High,,Definite,E35N33-42,"Middle Bronze Age 2 (Levant), Palaeolithic, Upper (Levant/Arabia/Mesopotamia), Early Bronze Age 3 (Southern Levant), Chalcolithic, Late (Levant), Iron Age 2 (Southern Levant), Middle Bronze Age (Levant), Late Bronze Age (Levant), Early Bronze Age 4 (Southern Levant), Iron Age 1 (Southern Levant), Early Bronze Age 2 (Southern Levant), Post-Achaemenid/Hellenistic/Seleucid (Levant/Mesopotamia/Iran), Late Bronze Age 1 (Levant), Early Bronze Age (Southern Levant), Early Bronze Age 1 (Southern Levant), Late Bronze Age 2 (Levant), Byzantine (Levant/Mesopotamia), Roman Imperial (Levant/Mesopotamia)",,,,,,,,"Tell Bir Dhakwa, Tell Bir Dekoue, Bir Dekwe, Dakoue, dakwe, Dekwe, MAR000105, Li05461, E35N33-42_000055",,,,,,"Toponym, Toponym, Toponym, Toponym, Toponym, Toponym, Alternative Reference, Alternative Reference, Designation",,None,,,,,,,483b6807-e2a3-4e3b-a34f-33d47a6539dd
GEOMETRYCOLLECTION (POINT (35.998834 33.610633)),27/02/2017,,,,EAMENA-0115810,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Domestic,,,,High,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,"Li05538, E35N33-42_000053, Halwa, Haloua, Helwa, MAR00095",,,,,,"Alternative Reference, Designation, Toponym, Toponym, Toponym, Alternative Reference",,None,,,,,,,bbafda46-0865-41ca-8fa2-ee03b531fa83
GEOMETRYCOLLECTION (POINT (35.941333 33.613383)),27/02/2017,,,,EAMENA-0115811,,,"Definite, Definite",,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,"Iron Age (Levant/Mesopotamia), Bronze Age",Domestic,,,,Definite,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,"None, None",,,Definite,,,E35N33-42,,,,,,,,,"E35N33-42_000054, Tell Kabb el-KroÃ»m, Tell Kabb el Kroum, Li05539, Li05668, Bonatz_2002_14",,,,,,"Designation, Toponym, Toponym, Alternative Reference, Alternative Reference, Alternative Reference",,None,,,,,,,d579a000-246a-491c-9b68-a60b6d243210
GEOMETRYCOLLECTION (POINT (35.824906 33.667902)),27/02/2017,,,,EAMENA-0115815,,,"Definite, Definite, Definite, Possible, Probable, Possible, Possible, Definite, Possible, Possible",,,,Letty ten Harkel,,,,,,,,,,,,,,,,,Unknown,Unknown,,,Desk-based,,,,,,,,"Islamic (Levant/Arabia), Islamic (Levant/Arabia), Iron Age (Levant/Mesopotamia), Bronze Age (Levant), Chalcolithic (Levant), Bronze Age (Levant), Bronze Age (Levant), Bronze Age (Levant), Bronze Age (Levant), Bronze Age (Levant)",Domestic,,,"Definite, Definite, Definite, Possible, Probable, Possible, Possible, Definite, Possible, Possible",Medium,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,"None, None, None, None, None, None, None, None, None, None",,,High,,Definite,E35N33-42,"Islamic, Middle (Fatimid/Ayyubid/Crusader) (Levant/Arabia), Islamic, Late (Ottoman) (Levant/Arabia), Iron Age 1 (Southern Levant), Middle Bronze Age 2 (Levant), Chalcolithic, Late (Levant), Early Bronze Age 2 (Southern Levant), Middle Bronze Age (Levant), Early Bronze Age (Southern Levant), Early Bronze Age 1 (Southern Levant), Early Bronze Age 3 (Southern Levant)",,,,,,,,"Tell Ghazze, Tell Ghazza, MAR000107, Li05463, E35N33-42_000058",,,,,,"Toponym, Toponym, Alternative Reference, Alternative Reference, Designation",,None,,,,,,,ce4582b4-1cbd-4304-a38c-cee2723d72a7
GEOMETRYCOLLECTION (POINT (35.855468 33.686427)),27/02/2017,,,,EAMENA-0115814,,,"Probable, Definite, Definite, Probable, Definite, Probable, Probable",,,,Letty ten Harkel,,,,,,,,,,,,,,,,,Unknown,Unknown,,,Desk-based,,,,,,,,"Chalcolithic (Levant), Islamic (Levant/Arabia), Islamic (Levant/Arabia), Chalcolithic (Levant), Chalcolithic (Levant), Bronze Age (Levant), Neolithic (Levant/Mesopotamia)",Domestic,,,"Probable, Definite, Definite, Probable, Probable, Probable",Medium,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,"None, None, None, None, None, None, None",,,Negligible,,Definite,E35N33-42,"Chalcolithic, Early (Levant), Islamic, Late (Ottoman) (Levant/Arabia), Islamic, Middle (Fatimid/Ayyubid/Crusader) (Levant/Arabia), Chalcolithic, Late (Levant), Early Bronze Age 1 (Southern Levant), Neolithic, Late/Ceramic/Pottery, Late (Levant/Mesopotamia)",,,,,,,,"Tell al-Khiyara, MAR000121, Li05108, E35N33-42_000057",,,,,,"Toponym, Alternative Reference, Alternative Reference, Designation",,None,,,,,,,40f3505a-968b-460c-99c8-e0d453c6f7af
GEOMETRYCOLLECTION (POINT (35.820472 33.675335)),27/02/2017,,,,EAMENA-0115816,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Domestic,,,,High,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,"E35N33-42_000059, Tell Mansura, Tell Mansoura, MAR000130, Li05145",,,,,,"Designation, Toponym, Toponym, Alternative Reference, Alternative Reference",,None,,,,,,,1f541c01-363b-4c56-b0d8-7190d3bff410
GEOMETRYCOLLECTION (POINT (35.794687 33.691887)),27/02/2017,,,,EAMENA-0115817,,,"Probable, Possible, Possible, Definite, Definite, Probable, Definite, Definite, Definite, Possible, Possible, Possible, Possible, Definite, Definite, Definite, Definite",,,,Letty ten Harkel,,,,,,,,,,,,,,,,,Unknown,Unknown,,,Desk-based,,,,,,,,"Chalcolithic (Levant), Bronze Age (Levant), Bronze Age (Levant), Iron Age (Levant/Mesopotamia), Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia), Neolithic (Levant/Mesopotamia), Bronze Age (Levant), Bronze Age (Levant), Bronze Age (Levant), Bronze Age (Levant), Bronze Age (Levant), Bronze Age (Levant), Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia), Islamic (Levant/Arabia), Chalcolithic (Levant), Bronze Age (Levant), Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia)",Domestic,,,"Probable, Possible, Possible, Definite, Probable, Definite, Definite, Definite, Possible, Possible, Possible, Possible, Definite, Definite, Definite, Definite",Definite,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,"None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None",,,Definite,,Definite,E35N33-42,"Chalcolithic, Early (Levant), Early Bronze Age 3 (Southern Levant), Late Bronze Age 1 (Levant), Post-Achaemenid/Hellenistic/Seleucid (Levant/Mesopotamia/Iran), Neolithic, Late/Ceramic/Pottery, Late (Levant/Mesopotamia), Late Bronze Age (Levant), Middle Bronze Age 2 (Levant), Middle Bronze Age (Levant), Early Bronze Age 2 (Southern Levant), Early Bronze Age (Southern Levant), Early Bronze Age 1 (Southern Levant), Byzantine (Levant/Mesopotamia), Islamic, Middle (Fatimid/Ayyubid/Crusader) (Levant/Arabia), Chalcolithic, Late (Levant), Late Bronze Age 2 (Levant), Roman Imperial (Levant/Mesopotamia)",,,,,,,,"Tell ad-Dar, Tell ed Deir, Tell Mansura, MAR00106, Li05452, E35N33-42_000060",,,,,,"Toponym, Toponym, Toponym, Alternative Reference, Alternative Reference, Designation",,None,,,,,,,5e566733-db86-4230-86d0-03a1e959ffed
GEOMETRYCOLLECTION (POINT (35.789765 33.692966)),27/02/2017,,,,EAMENA-0115818,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,Negligible,,,E35N33-42,,,,,,,,,"E35N33-42_000061, Saouane, Li05138",,,,,,"Designation, Toponym, Alternative Reference",,None,,,,,,,d149f9e4-ca14-4628-970e-42c2fb4fd43f
GEOMETRYCOLLECTION (POINT (35.787989 33.677106)),27/02/2017,,,,EAMENA-0115823,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,Low,,,E35N33-42,,,,,,,,,"E35N33-42_000066, an-Nkhayli, En Nhaile, MAR000134, Li05055",,,,,,"Designation, Toponym, Toponym, Alternative Reference, Alternative Reference",,None,,,,,,,88e26a71-0ade-4446-b5db-50ae24086640
GEOMETRYCOLLECTION (POINT (35.830649 33.695391)),27/02/2017,,,,EAMENA-0115821,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,Negligible,,,E35N33-42,,,,,,,,,"E35N33-42_000064, Haqlat al-Mathani, Haqlet el Mathane, MAR000132, Li05097",,,,,,"Designation, Toponym, Toponym, Alternative Reference, Alternative Reference",,None,,,,,,,b6014593-986d-4a58-9d99-8d9c56240f8e
GEOMETRYCOLLECTION (POINT (35.811449 33.691466)),27/02/2017,,,,EAMENA-0115820,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,Negligible,,,E35N33-42,,,,,,,,,"E35N33-42_000063, az-Zanbout I, az-Zanbut II, Ez Zanbout I, MAR000129, Li05072",,,,,,"Designation, Toponym, Toponym, Toponym, Alternative Reference, Alternative Reference",,None,,,,,,,a69acf12-df4a-4472-8324-f2ffb2eca085
GEOMETRYCOLLECTION (POINT (35.756846 33.64566)),27/02/2017,,,,EAMENA-0115829,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,Negligible,,,E35N33-42,,,,,,,,,"E35N33-42_000072, Zrayzar, Zraizer, Li05152",,,,,,"Designation, Toponym, Toponym, Alternative Reference",,None,,,,,,,25b0a6d4-0e89-4dd2-baf7-2c29d2cd2150
GEOMETRYCOLLECTION (POINT (35.80563 33.69524)),27/02/2017,,,,EAMENA-0115819,,,"Definite, Definite, Definite",,,,Letty ten Harkel,,,,,,,,,,,,,,,,,Unknown,Unknown,,,Desk-based,,,,,,,,"Chalcolithic (Levant), Neolithic (Levant/Mesopotamia), Palaeolithic (Levant/Mesopotamia/Arabia)",Unknown,,,"Definite, Definite, Definite",Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,"None, None, None",,,Negligible,,Definite,E35N33-42,"Chalcolithic, Early (Levant), Neolithic, Late/Ceramic/Pottery, Late (Levant/Mesopotamia), Palaeolithic, Upper (Levant/Arabia/Mesopotamia)",,,,,,,,"az-Zanbout II, az-Zanbut II, Ez Zanbout II, MAR000122, Li05071, E35N33-42_000062",,,,,,"Toponym, Toponym, Toponym, Alternative Reference, Alternative Reference, Designation",,None,,,,,,,aa3fd7d0-2d77-41d6-93a3-bf89813cb221
GEOMETRYCOLLECTION (POINT (35.767222 33.666383)),27/02/2017,,,,EAMENA-0115826,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,Low,,,E35N33-42,,,,,,,,,"E35N33-42_000069, Msil el Hadd, Li05137",,,,,,"Designation, Toponym, Alternative Reference",,None,,,,,,,534e5080-985e-444c-8582-85a8d9817db7
GEOMETRYCOLLECTION (POINT (35.757476 33.666722)),27/02/2017,,,,EAMENA-0115827,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Domestic,,,,Medium,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,Low,,,E35N33-42,,,,,,,,,"MAR000399, Kefraiya, Kefaraya, E35N33-42_000070, Kefraiya, Kifrayya, Li05114",,,,,,"Alternative Reference, Toponym, Toponym, Designation, Toponym, Toponym, Alternative Reference",,None,,,,,,,bb938da1-802e-43dd-b56f-ccefda694a7b
GEOMETRYCOLLECTION (POINT (35.779184 33.661436)),27/02/2017,,,,EAMENA-0115825,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Domestic,,,,High,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,Medium,,,E35N33-42,,,,,,,,,"E35N33-42_000068, Tell adh-Dhunub I, Tell ez Zenub, Tell adh Dhunub, Tell Zenoub, MAR000070, Li05456",,,,,,"Designation, Toponym, Toponym, Toponym, Toponym, Alternative Reference, Alternative Reference",,None,,,,,,,890e56ab-1a76-4302-b29f-387e073cf536
GEOMETRYCOLLECTION (POINT (35.755321 33.645909)),27/02/2017,,,,EAMENA-0115828,,,"Definite, Definite, Definite",,,,Letty ten Harkel,,,,,,,,,,,,,,,,,Unknown,Unknown,,,Desk-based,,,,,,,,"Chalcolithic (Levant), Neolithic (Levant/Mesopotamia), Palaeolithic (Levant/Mesopotamia/Arabia)",Unknown,,,"Definite, Definite, Definite",Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,"None, None, None",,,Negligible,,Definite,E35N33-42,"Chalcolithic, Early (Levant), Neolithic, Late/Ceramic/Pottery, Late (Levant/Mesopotamia), Palaeolithic, Upper (Levant/Arabia/Mesopotamia)",,,,,,,,"Bab as-Saghrir, Ez Zraizer, Bab es Seghir, Bab es Sghrir, MAR000040, Li05073, E35N33-42_000071",,,,,,"Toponym, Toponym, Toponym, Toponym, Alternative Reference, Alternative Reference, Designation",,None,,,,,,,75c59c37-fcf9-4875-b450-261f2993aa6d
GEOMETRYCOLLECTION (POINT (35.814783 33.664679)),27/02/2017,,,,EAMENA-0115834,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,Negligible,,,E35N33-42,,,,,,,,,"E35N33-42_000077, at-Tlaili, et Tlail, MAR000138, Li05370",,,,,,"Designation, Toponym, Toponym, Alternative Reference, Alternative Reference",,None,,,,,,,098845df-2654-4408-9435-aeae93d3e930
GEOMETRYCOLLECTION (POINT (35.804963 33.664317)),27/02/2017,,,,EAMENA-0115833,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,Negligible,,,E35N33-42,,,,,,,,,"E35N33-42_000076, Haql el Mansoura, Haql al-Mansura, MAR000133, Li05096",,,,,,"Designation, Toponym, Toponym, Alternative Reference, Alternative Reference",,None,,,,,,,6254e7dc-0471-4602-ae18-ceeb0d94b28a
GEOMETRYCOLLECTION (POINT (35.765168 33.651128)),27/02/2017,,,,EAMENA-0115830,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Domestic,,,,Medium,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,High,,,E35N33-42,,,,,,,,,"E35N33-42_000073, Tallat az-Za'faran, Tallet ez Zaafarane, Wadi Msil el Hadd, MAR000077, Li05132",,,,,,"Designation, Toponym, Toponym, Toponym, Alternative Reference, Alternative Reference",,None,,,,,,,b7cad111-de11-46cb-8747-a86d7bc3677c
GEOMETRYCOLLECTION (POINT (35.838531 33.680616)),27/02/2017,,,,EAMENA-0115832,,,Not Applicable,,,,Letty ten Harkel,,,,,,,,,,,,,,,,,,,,,Desk-based,,,,,,,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Lebanon,,,,None,,,,,,,,,,,None,,,Negligible,,,E35N33-42,,,,,,,,,"E35N33-42_000075, asch-Schadjara, Ech Chajara, MAR000116, Li05061",,,,,,"Designation, Toponym, Toponym, Alternative Reference, Alternative Reference",,None,,,,,,,dc8bffe9-0cea-41e3-aa2b-fa12efccd497
