Geometric Place Expression,Assessment Activity Date,Disturbance Date Occurred Before,Disturbance Date Occurred On ,Recommendation Type,EAMENA ID,Datum Type,Threat Probability ,Cultural Period Certainty,Site Feature Arrangement Type,Site Feature Number Type,Heritage Place Resource Instance,Assessment Investigator - Actor,GE Imagery Acquisition Date,Disturbance Date From,Disturbance Date To ,Imagery Acquisition Date,Designation To Date,Disturbance Date Occurred On ,Disturbance Date From,Disturbance Date To ,Land Cover Assessment Date,Maximum Depth/Min Elevation,Tidal Range,Detailed Condition Assessments,Threat Cause Type,Depositional Process,Spatial Coordinates Ref System,Disturbance Cause Assignment Assessor Name - Actor,Overall Site Morphology Type,Overall Site Shape Type,Archaeological From Date,Overall Condition State Type,Assessment Activity Type,Disturbance Cause Certainty ,SH Date to,Measurement Source Type ,Disturbance Cause Category Type,Site Feature Interpretation Number Type,Investigator Role Type,Archaeological To Date,Cultural Period Type,Heritage Place Function,Effect Type,Geometry Qualifier,Cultural Sub-period Certainty,Heritage Place Function Certainty ,Datum Description/EPSG code,Address,Address Type,Administrative Division ,Administrative Division Type,Construction Technique,Material Type,Material Class,Measurement Unit,Measurement Number,Site Feature Interpretation Type,Site Feature Form Type Certainty,Site Feature Shape Type,Country Type,Information Resource,Site Feature Interpretation Certainty,Site Feature Form Type,Google Earth Assessment,Effect Certainty,Minimum Depth/Max Elevation,Wave Climate,Heritage Place Type,Land Cover Type,General Description,Geometry Extent Certainty,SH Date From,Related Geoarchaeology/Palaeolandscape,Dimension Type,Date Inference Making Actor Name,Threat Inference Making Assessor Name - Actor,Built Component,Location Certainty,Disturbance Cause Type ,Overall Archaeological Certainty Value ,Grid ID,Cultural Sub-period Type,Threat Category,Fetch Type,Bedrock Geology Type,Surficial Geology Type,Priority Type,Information Resource Acquisition Date,Designation,Resource Name,Topography Type,Damage Extent Type,AH Date To,Designation From Date,General Description Type,Name Type,Resource Orientation,Cadastral Reference,Disturbance Date Occurred Before,Intervention Activity Type,BP Date To,AH Date From,BP Date From,Restricted Access Record Designation,resourceid
"GEOMETRYCOLLECTION (POLYGON ((37.482492 31.845995, 37.482896 31.845893, 37.483256 31.845842, 37.483728 31.845864, 37.484063 31.845936, 37.484106 31.846257, 37.484286 31.846359, 37.484201 31.846454, 37.483831 31.846345, 37.483548 31.846316, 37.48311 31.846177, 37.482767 31.846199, 37.482475 31.846192, 37.482492 31.845995)))","2018-11-24, 2018-11-24",2018-10-15,None,,EAMENA-0184232,,"Probable, Probable",Not Applicable,Multiple,Unknown,,"Aysar Rdaideh, Aysar Rdaideh",,None,None,,,None,None,None,,,,,"Water Action, Grazing/Animal Movement",,,None,Positive/Built Feature,User defined,,Good,"Archaeological Assessment (Image Interpretation), Condition Assessment (Image Interpretation)",Medium,,,Natural,Unknown,"Government Authority/Staff, Government Authority/Staff",,Unknown,Unknown,"Collapse/Structural Damage, Artefact Displacement",,,High,,,,,,,,,,,Unknown,High,Circular,Jordan,,Not Applicable,Rubble Spread/Architectural Fragments,"None, None","Medium, Medium",,,Archaeological Site,,"001ce6e0-342e-4b47-9776-b6a96e961658, CPF Jordan Training",High,,,,None,,,High,Water Action,High,E37N31-34,,"Natural, Agricultural/Pastoral",,,,,,,CIRCLE,Slopes,11-30%,,,"Old ArchesID, Comments",,,None,2018-10-15,,,,,,41dfedc8-5245-4b73-8dec-f078925e3167
GEOMETRYCOLLECTION (POINT (37.181688 31.998862)),"2018-11-08, 2018-11-08",2018-11-08,None,,EAMENA-0184231,,Probable,Not Applicable,Isolated,1,,"Samar Habahbeh, Samar Habahbeh",,None,None,,,None,None,None,,,,,Clearance (Unclassified),,,None,Positive/Built Feature,Irregular,,Good,"Archaeological Assessment (Image Interpretation), Condition Assessment (Image Interpretation)",Medium,,,Natural,1,"Government Authority/Staff, Government Authority/Staff",,Unknown,Funerary/Memorial,"Loss/Removal of Archaeological Material, Covered",,,Low,,,,,,,,,,,Tomb/Grave/Burial,Medium,Irregular,Jordan,,Low,Small Mound/Cairn,"None, None","Medium, Medium",,,Archaeological Site,,"000a4a8e-ca4a-47ac-a1e2-02fbf344c372, CPF Jordan Training",Medium,,,,None,,,Medium,Clearance (Unclassified),Medium,E37N31-33,,Natural,,,,,,,,Plain/Plateau,1-10%,,,"Old ArchesID, Comments",,,None,2018-11-08,,,,,,c24a261d-cb35-47be-b1cd-798c688b979d
"GEOMETRYCOLLECTION (POLYGON ((37.248255 31.986985, 37.248024 31.987181, 37.247552 31.987225, 37.247474 31.987138, 37.247603 31.986941, 37.247904 31.986766, 37.248144 31.98673, 37.248255 31.986985)))","2018-10-18, 2018-10-18",2018-10-15,None,,EAMENA-0184233,,Possible,Not Applicable,Overlapping,6 to 10,,"Aysar Rdaideh, Aysar Rdaideh",,None,None,,,None,None,None,,,,,Grazing/Animal Movement,,,None,Positive/Built Feature,Irregular,,Good,"Condition Assessment (Image Interpretation), Archaeological Assessment (Image Interpretation)",High,,,Agricultural/Pastoral,6 to 10,"Government Authority/Staff, Government Authority/Staff",,Unknown,Agricultural/Pastoral,"Collapse/Structural Damage, Structural Alteration",,,High,,,,,,,,,,,Building/Enclosure,High,Irregular,Jordan,,High,Rubble Spread/Architectural Fragments,"None, None","High, High",,,Archaeological Site,,"01858fd6-4ad2-4fc6-9cc6-ef08cf7c1f28, CPF Jordan Training",High,,,,None,,,High,Grazing/Animal Movement,High,E37N31-33,,Agricultural/Pastoral,,,,,,,enclosure,Plain/Plateau,1-10%,,,"Old ArchesID, Comments",Alternative Reference,,None,2018-10-15,,,,,,7840fe24-ebbc-4d19-9b1c-819d8ce33080
"GEOMETRYCOLLECTION (POLYGON ((37.320911 31.990854, 37.320971 31.990903, 37.321066 31.990885, 37.321035 31.99105, 37.321038 31.991176, 37.320851 31.99124, 37.320772 31.99126, 37.320711 31.991216, 37.320259 31.991207, 37.320181 31.991094, 37.320475 31.990983, 37.320701 31.990868, 37.320797 31.990881, 37.320819 31.990799, 37.320926 31.990781, 37.320911 31.990854)))","2018-10-25, 2018-10-25","2018-10-15, 2018-10-15","None, None",,EAMENA-0184234,,"Probable, Possible",Not Applicable,Overlapping,1,,"Aysar Rdaideh, Aysar Rdaideh",,"None, None","None, None",,,"None, None","None, None","None, None",,,,,"Water Action, Grazing/Animal Movement",,,"None, None",Positive/Built Feature,Irregular,,Poor,"Archaeological Assessment (Image Interpretation), Condition Assessment (Image Interpretation)","Medium, Medium",,,"Natural, Agricultural/Pastoral",1,"Government Authority/Staff, Government Authority/Staff",,Unknown,Agricultural/Pastoral,"Collapse/Structural Damage, Artefact Displacement, Collapse/Structural Damage",,,High,,,,,,,,,,,Enclosure,High,Irregular,Jordan,,High,Rubble Spread/Architectural Fragments,"None, None","Medium, Medium, Medium",,,Archaeological Site,,"0df0042c-f410-41ef-95d5-a633febdc468, CPF Jordan Training",High,,,,None,,,High,"Water Action, Grazing/Animal Movement",High,E37N31-34,,"Natural, Agricultural/Pastoral",,,,,,,ENCLOSURE,Plain/Plateau,61-90%,,,"Old ArchesID, Comments",Toponym,,None,"2018-10-15, 2018-10-15",,,,,,c4e6b9af-a13b-44c9-987a-f3f98d9ef262
"GEOMETRYCOLLECTION (POLYGON ((36.320246 31.815565, 36.319946 31.815915, 36.318687 31.816396, 36.318056 31.816913, 36.316474 31.815499, 36.316672 31.814186, 36.317853 31.813809, 36.318638 31.813584, 36.319832 31.813711, 36.320108 31.814402, 36.320139 31.814846, 36.320246 31.815565)))","2018-08-09, 2018-08-09",None,None,,EAMENA-0184235,,Not Applicable,Probable,Dispersed,21 to 50,,"Rudaina Almomani, Rudaina Almomani",,2010-05-16,2017-03-11,,,None,2010-05-16,2017-03-11,,,,,Unknown,,,None,Surface Feature,Polygonal,,Unknown,"Condition Assessment (Image Interpretation), Archaeological Assessment (Image Interpretation)",Not Applicable,,,Unknown,21 to 50,"Government Authority/Staff, Government Authority/Staff",,Islamic (Levant/Arabia),Religious,Unknown,,Probable,High,,,,,,,,,,,Cemetery,High,Polygonal,Jordan,,High,Ditch/Trench,"None, None",Not Applicable,,,Archaeological Site,,"8972b05f-7f3a-49a5-bd70-8583336be8ef, CPF Jordan Training",High,,,,None,,,High,Unknown,High,E36N31-34,"Islamic, Early (Umayyad/Abbasid/Fatimid) (Levant/Arabia)",Unknown,,,,,,,Qasr Mushash Cemetery,Plain/Plateau,Unknown,,,"Old ArchesID, Comments",Toponym,,None,None,,,,,,aeb0efda-a028-486b-a89b-c613988684ef
"GEOMETRYCOLLECTION (POLYGON ((35.910546 31.904827, 35.910477 31.904765, 35.910366 31.904886, 35.910288 31.904918, 35.910211 31.904838, 35.910151 31.904736, 35.910172 31.904561, 35.910194 31.904416, 35.910194 31.904346, 35.91055 31.904274, 35.910949 31.904474, 35.910546 31.904827)))",2018-02-04,None,None,,EAMENA-0184238,,Possible,Not Applicable,,,,Mohammad Mubarak,,None,None,,,None,None,None,,,,,Clearance (Bulldozing/Levelling),,,mohammad mubarak,Positive/Built Feature,Irregular,,Poor,Archaeological Assessment (Image Interpretation),Low,,,Building and Development,,Government Authority/Staff,,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,,,,Jordan,,,,None,,,,Archaeological Site,,"898b08e6-de27-4037-ae4c-6281fac804c8, CPF Jordan Training",High,,,,None,mohammad mubarak,,High,Clearance (Unclassified),High,E35N31-44,,Building and Development,,,,,,,Umm Quseir (el Muqabalin),Summit,31-60%,,,"Old ArchesID, Comments",Toponym,,None,None,,,,,,50b0e696-0eea-442f-b2c4-69858a5f58eb
"GEOMETRYCOLLECTION (POLYGON ((37.3475 31.99643, 37.347495 31.996454, 37.347201 31.996487, 37.347184 31.996274, 37.347401 31.996259, 37.347446 31.996283, 37.3475 31.99643)))","2018-10-12, 2018-10-12",2017-10-22,None,,EAMENA-0184236,,Not Applicable,Not Applicable,Isolated,1,,"Aysar Rdaideh, Aysar Rdaideh",,None,None,,,None,None,None,,,,,Unknown,,,None,Positive/Built Feature,Curvilinear,,Good,"Condition Assessment (Image Interpretation), Archaeological Assessment (Image Interpretation)",Not Applicable,,,,1,"Government Authority/Staff, Government Authority/Staff",,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,Unknown,High,Curvilinear,Jordan,,Medium,Wall,"None, None",,,,Archaeological Site,,"897f1bff-f9ee-4ff4-bb96-e53267b31818, CPF Jordan Training",High,,,,None,,,High,Unknown,High,E37N31-34,,Unknown,,,,,,,WALL,Plain/Plateau,Unknown,,,"Old ArchesID, Comments",Alternative Reference,,None,2017-10-22,,,,,,06841342-3b56-4f0b-a92c-cc2eb7ad9385
"GEOMETRYCOLLECTION (POLYGON ((35.286707 30.414326, 35.286565 30.414143, 35.286791 30.414035, 35.286951 30.414263, 35.286707 30.414326)))",2018-04-17,,,,EAMENA-0184241,,,Probable,,,,Maher Alamreen,,,,,,,,,,,,,,,,,Positive/Built Feature,Rectangular/Square,,,Archaeological Assessment (Image Interpretation),,,,,,Government Authority/Staff,,Islamic (Levant/Arabia),"Hunting/Fishing, Agricultural/Pastoral",,,Probable,"High, High",,,,,,,,,,,,,,Jordan,,,,None,,,,Archaeological Site,,"89fc38f4-0fab-48dd-bbdb-6f339c71ffbe, CPF Jordan Training",High,,,,None,,,High,,High,E35N30-14,"Islamic, Late (Ottoman) (Levant/Arabia)",,,,,,,,Ber mathkor site 1,Plain/Plateau,,,,"Old ArchesID, Comments",Designation,,None,,,,,,,1e10d947-6bdb-45d4-bc2e-32e85b293945
"GEOMETRYCOLLECTION (POLYGON ((35.897242 32.437091, 35.897085 32.437198, 35.896901 32.437198, 35.896791 32.437102, 35.896742 32.436981, 35.896888 32.436906, 35.897263 32.436981, 35.897242 32.437091)))","2018-05-04, 2018-05-04",2018-05-04,None,,EAMENA-0184237,,Probable,Not Applicable,Clustered,1,,"Awni Tashtoosh, Awni Tashtoosh",,None,None,,,None,None,None,,,,,Reconstruction,,,None,Negative/Cut/Dug Feature,Curvilinear,,Very Bad,"Archaeological Assessment (Image Interpretation), Condition Assessment (Image Interpretation)",High,,,Unknown,1,"Government Authority/Staff, Government Authority/Staff",,Unknown,Unknown,"Erosion/Deterioration, Collapse/Structural Damage, Structural Alteration",,,Low,,,,,,,,,,,Unknown,Definite,Winding,Jordan,,Low,Pit/Shaft/Tunnel,"None, None","Low, High, Negligible",,,Archaeological Site,,"8984ae15-f9b4-4d0d-b397-45ba0784d0a8, CPF Jordan Training",Low,,,,None,,,Medium,Reconstruction,Low,E35N32-24,,Domestic Use,,,,,,,كتم 20,Unknown,No Visible/Known,,,"Old ArchesID, Comments",Toponym,,None,2018-05-04,,,,,,979b9330-6306-482d-a911-b416814717df
"GEOMETRYCOLLECTION (POLYGON ((35.734038 31.747914, 35.733761 31.747754, 35.733359 31.747444, 35.733017 31.747125, 35.732997 31.747108, 35.732932 31.746886, 35.73285 31.746825, 35.732799 31.746799, 35.732768 31.746799, 35.732573 31.746737, 35.732552 31.74671, 35.732392 31.746508, 35.732371 31.74649, 35.732292 31.746252, 35.732292 31.746226, 35.732301 31.7462, 35.732441 31.745955, 35.732472 31.745946, 35.732635 31.745869, 35.732687 31.745861, 35.732697 31.745852, 35.733014 31.745829, 35.733044 31.745829, 35.733208 31.745831, 35.733238 31.745831, 35.733269 31.74584, 35.733655 31.74595, 35.733867 31.745924, 35.734008 31.745916, 35.734049 31.745916, 35.734099 31.745916, 35.734341 31.745919, 35.734381 31.745919, 35.734771 31.74606, 35.73486 31.74608, 35.734909 31.746098, 35.735056 31.746153, 35.735095 31.746162, 35.735153 31.74619, 35.735374 31.746424, 35.735413 31.746517, 35.735413 31.74655, 35.735414 31.746567, 35.735414 31.746626, 35.735393 31.746778, 35.735382 31.746813, 35.735371 31.74683, 35.735317 31.746974, 35.735296 31.747016, 35.735275 31.747067, 35.735233 31.747135, 35.735104 31.747319, 35.735073 31.747361, 35.735072 31.747378, 35.73498 31.74746, 35.73494 31.747485, 35.734889 31.747542, 35.734769 31.747672, 35.734739 31.747696, 35.73467 31.747744, 35.734583 31.747784, 35.734544 31.747808, 35.734514 31.747832, 35.734333 31.74788, 35.734038 31.747914)))","2018-10-13, 2018-10-13, 2018-10-13",,,,EAMENA-0184242,,,Probable,,,,"Ahmad Lash, Bashar Hasan, Abed Assaf",,,,,,,,,,,,,,,,,Surface Feature,Polygonal,,,"Archaeological Assessment/Ground Survey, Archaeological Assessment/Ground Survey, Archaeological Assessment/Ground Survey",,,,,,"Government Authority/Staff, Government Authority/Staff, Government Authority/Staff",,Islamic (Levant/Arabia),Domestic,,,Probable,Medium,,,,,,,,,,,,,,Jordan,,,,"None, None, None",,,,Archaeological Site,,"8a004aa0-cc2d-4e6c-b73d-a9855d52d4df, CPF Jordan Training",Definite,,,,None,,,Definite,,High,e35n31-41,"Islamic, Late (Ottoman) (Levant/Arabia)",,,,,,,,new1.1,"Slopes, Summit",,,,"Old ArchesID, Comments",,,None,,,,,,,ce76e4ab-3baa-43ab-9e7f-64aa28d9d7c0
GEOMETRYCOLLECTION (POINT (37.261412 31.998885)),"2018-10-10, 2018-10-10",2017-10-22,None,,EAMENA-0184239,,Probable,Not Applicable,Nucleated,1,,"Aysar Rdaideh, Aysar Rdaideh",,None,None,,,None,None,None,,,,,Grazing/Animal Movement,,,None,Positive/Built Feature,Circular,,Good,"Archaeological Assessment (Image Interpretation), Condition Assessment (Image Interpretation)",Not Applicable,,,,1,"Government Authority/Staff, Government Authority/Staff",,Unknown,Agricultural/Pastoral,,,,Low,,,,,,,,,,,Unknown,Low,Circular,Jordan,,Low,Unknown,"None, None",,,,Archaeological Site,,"89ce1d01-21b3-45a3-871f-0d3752d5b911, CPF Jordan Training",Low,,,,None,,,High,No Visible/Known,Low,E37N31-34,,Agricultural/Pastoral,,,,,,,,Plain/Plateau,No Visible/Known,,,"Old ArchesID, Comments",,,None,2017-10-22,,,,,,e622b378-c577-4396-ba1b-6695ae1b0a0e
"GEOMETRYCOLLECTION (POLYGON ((35.703226 32.365434, 35.703515 32.365452, 35.703778 32.365543, 35.703912 32.365801, 35.703837 32.366014, 35.703606 32.366177, 35.703365 32.366358, 35.703102 32.366417, 35.702872 32.366377, 35.702539 32.366277, 35.702324 32.366105, 35.702367 32.365923, 35.702684 32.365584, 35.703226 32.365434)))","2018-04-19, 2018-04-19","2018-04-19, 2018-04-19, 2018-04-19, 2018-04-19","None, None, None, None",,EAMENA-0184240,,"Probable, Probable, Probable","Probable, Not Applicable, Probable, Probable, Probable, Probable","Linear, Isolated, Multiple, Dispersed","1, 1, 2 to 5, 11 to 20",,"Khaled Zyout, Khaled Zyout",,"None, None, None, None","None, None, None, None",,,"None, None, None, None","None, None, None, None","None, None, None, None",,,,,"Vegetation/Crops/Trees, Drilling, Grazing/Animal Movement",,,"None, None, None, None","Negative/Cut/Dug Feature, Positive/Built Feature, Surface Feature",Semi-circular,,Poor,"Archaeological Assessment (Image Interpretation), Condition Assessment (Image Interpretation)","Definite, Medium, High, Definite",,,"Agricultural/Pastoral, Looting/Illegal Activities, Agricultural/Pastoral, Looting/Illegal Activities","1, 1, 6 to 10, 1","Government Authority/Staff, Government Authority/Staff",,"Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia), Unknown, Islamic (Levant/Arabia), Islamic (Levant/Arabia), Islamic (Levant/Arabia), Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia)","Funerary/Memorial, Domestic, Religious","Loss/Removal of Archaeological Material, Loss/Removal of Archaeological Material, Loss/Removal of Archaeological Material, Loss/Removal of Archaeological Material",,"Probable, Probable, Probable, Probable, Probable","Medium, Medium, Medium",,,,,,,,,,,"Flooring/Mosaic/Paving, Well, Tomb/Grave/Burial, Tell","Definite, High, High, High","Irregular, Semi-circular, Irregular, Irregular",Jordan,,"High, High, High, High","Wall, Large Mound, Cave, Pit/Shaft/Tunnel","None, None","Medium, Definite, Medium, High",,,Archaeological Site,,"89e02ac8-f77c-4b6c-8ca2-47c0233f006c, CPF Jordan Training",High,,,,"None, None, None, None, None, None",,,Definite,"Vegetation/Crops/Trees, Excavation (Unclassified), Grazing/Animal Movement, Drilling",Definite,E35N32-23,"Islamic, Late (Mamluk/Rasulid) (Levant/Arabia), Byzantine (Levant/Mesopotamia), Islamic, Early (Umayyad/Abbasid/Fatimid) (Levant/Arabia), Islamic, Middle (Fatimid/Ayyubid/Crusader) (Levant/Arabia), Roman Imperial (Levant/Mesopotamia)","Agricultural/Pastoral, Looting/Illegal Activities, Agricultural/Pastoral",,,,,,,"ABU EL-HUMMUS, أبو الحمص",Summit,31-60%,,,"Old ArchesID, Comments","Toponym, Toponym",,None,"2018-04-19, 2018-04-19, 2018-04-19, 2018-04-19",,,,,,aa03002b-4a1d-4dbf-9c62-458c2c5f4bd2
"GEOMETRYCOLLECTION (POLYGON ((37.307338 31.992262, 37.307596 31.992283, 37.307808 31.992414, 37.307894 31.992529, 37.30783 31.992686, 37.30763 31.992859, 37.30742 31.992897, 37.307263 31.992828, 37.307113 31.992582, 37.307087 31.992394, 37.307143 31.992289, 37.307338 31.992262)))","2018-10-28, 2018-10-28",2018-10-28,None,,EAMENA-0184243,,Possible,Not Applicable,Unknown,1,,"Aysar Rdaideh, Aysar Rdaideh",,None,None,,,None,None,None,,,,,Grazing/Animal Movement,,,None,Positive/Built Feature,Irregular,,Unknown,"Archaeological Assessment (Image Interpretation), Condition Assessment (Image Interpretation)",Not Applicable,,,,1,"Government Authority/Staff, Government Authority/Staff",,Unknown,Unknown,,,,Not Applicable,,,,,,,,,,,Unknown,Not Applicable,Unknown,Jordan,,Not Applicable,Unknown,"None, None",,,,Archaeological Site,,"8a2096ff-c8a7-4846-b10c-37820f8322dc, CPF Jordan Training",High,,,,None,,,Medium,No Visible/Known,Medium,E37N31-34,,Agricultural/Pastoral,,,,,,,,Plain/Plateau,No Visible/Known,,,"Old ArchesID, Comments",,,None,2018-10-28,,,,,,73e7d165-e8a2-4e35-a5c8-5b839c5f0a1e
"GEOMETRYCOLLECTION (POLYGON ((36.083635 32.365355, 36.083547 32.365307, 36.0834 32.365197, 36.083142 32.364794, 36.083355 32.364688, 36.08369 32.364532, 36.084 32.364412, 36.084124 32.364559, 36.084341 32.364882, 36.084238 32.365086, 36.083787 32.365322, 36.083635 32.365355)))","2018-04-06, 2018-04-06","None, None","None, None",,EAMENA-0184244,,"Probable, Probable","Probable, Probable, Probable","Clustered, Isolated","1, 1",,"Rudaina Almomani, Rudaina Almomani",,"2014-06-06, 2014-06-06","2016-06-26, 2016-06-26",,,"None, None","2014-06-06, 2014-06-06","2016-06-26, 2016-06-26",,,,,"Road/Track, Construction",,,"None, None",Positive/Built Feature,Polygonal,,Poor,"Condition Assessment (Image Interpretation), Archaeological Assessment (Image Interpretation)","High, High",,,", Infrastructure/Transport","1, 1","Government Authority/Staff, Government Authority/Staff",,"Contemporary Islamic (MENA), Contemporary Islamic (MENA), Contemporary Islamic (MENA)","Defensive/Fortification, Agricultural/Pastoral, Domestic","Loss/Removal of Archaeological Material, Earth Displacement",,"Probable, Probable, Probable","High, Medium, Medium",,,,,,,,,,,"Building, Enclosure","High, High","Sub-rectangular, Rectangular/Square",Jordan,,"High, High","Wall, Structure","None, None","High, High",,,Archaeological Site,,"8a2c223e-f099-4154-9231-d9777f4b5177, CPF Jordan Training",High,,,,"None, None, None",,,High,"Construction, Clearance (Bulldozing/Levelling)",High,E36N32-13,"Second World War (MENA), Contemporary Islamic, Early 20th century (MENA), First World War (MENA)","Infrastructure/Transport, Domestic Use",,,,,,,"Al-Manshiyah, JADIS: 2519004, MEGA Jordan:7508",Plain/Plateau,11-30%,,,"Old ArchesID, Comments","Toponym, Designation, Designation",,None,"None, None",,,,,,8720bbb2-ab82-4907-8dfd-af312f5493c4
GEOMETRYCOLLECTION (POINT (37.335346 31.998759)),"2018-10-25, 2018-10-25",2018-10-15,None,,EAMENA-0185521,,Possible,Not Applicable,Isolated,1,,"Aysar Rdaideh, Aysar Rdaideh",,None,None,,,None,None,None,,,,,Grazing/Animal Movement,,,None,Positive/Built Feature,Semi-circular,,Good,"Archaeological Assessment (Image Interpretation), Condition Assessment (Image Interpretation)",Not Applicable,,,,1,"Government Authority/Staff, Government Authority/Staff",,Unknown,Agricultural/Pastoral,,,,Medium,,,,,,,,,,,Wheel/Jellyfish,High,Semi-circular,Jordan,,High,Rubble Spread/Architectural Fragments,"None, None",,,,Archaeological Site,,"421b0434-0264-4c89-80e7-cddf4b70df9a, CPF Jordan Training",High,,,,None,,,High,No Visible/Known,High,E37N31-34,,Agricultural/Pastoral,,,,,,,CIRCLE,Plain/Plateau,No Visible/Known,,,"Old ArchesID, Comments",Toponym,,None,2018-10-15,,,,,,75e9f187-00ce-437c-8822-2289f938f676
"GEOMETRYCOLLECTION (POLYGON ((35.909056 31.589661, 35.908981 31.589574, 35.909112 31.5895, 35.909192 31.589594, 35.909056 31.589661)))","2018-10-20, 2018-10-20",None,None,,EAMENA-0185522,,"Possible, Possible, Possible",Definite,Rectilinear,1,,"Abdullah Al Bawareed, Abdullah Al Bawareed",,2008-07-24,2018-10-20,,,None,2008-07-24,2018-10-20,,,,,"Grazing/Animal Movement, Vegetation/Crops/Trees, Ploughing",,,None,Negative/Cut/Dug Feature,Rectangular/Square,,Fair,"Archaeological Assessment (Image Interpretation), Condition Assessment (Image Interpretation)",Definite,,,,1,"Government Authority/Staff, Government Authority/Staff",,Classical/Pre-Islamic (Levant/Mesopotamia/Iran/Northern Arabia),Agricultural/Pastoral,"Structural Alteration, Loss/Removal of Archaeological Material, Alteration of Terrain",,Definite,Definite,,,,,,,,,,,Basin/Tank,Definite,Rectangular/Square,Jordan,,High,Depression/Hollow,"None, None","Definite, Definite, Definite",,,Archaeological Site,,"42228e85-e55d-471b-9342-1e9297f92658, خزان ماء يقع على المنحدر الشمالي لموقع وادي الثمد يعود الى الفترة النبطية تحديدا القرن الأول قبل الميلاد تم اكت, CPF Jordan Training",Definite,,,,None,,,Definite,Vegetation/Crops/Trees,Definite,E35N31-42,Nabataean (Levant/Northern Arabia),"Agricultural/Pastoral, Agricultural/Pastoral, Agricultural/Pastoral",,,,,,,Cistern/Wadi ath-Thamad,Slopes,31-60%,,,"Old ArchesID, General Description, Comments",Toponym,,None,None,,,,,,2a8bd52b-aa89-40b7-a248-c5ddd0c4c044
"GEOMETRYCOLLECTION (POLYGON ((35.984055 31.025045, 35.984385 31.025008, 35.984288 31.0247, 35.983961 31.024792, 35.984055 31.025045)))","2019-03-30, 2018-02-19, 2018-02-19, 2019-03-29, 2020-11-18",2000-05-18,None,,EAMENA-0179428,,Possible,Not Applicable,Isolated,1,,"Pascal Flohr, Mohammad Tarawneh, Mohammad Tarawneh, Azadeh Vafadari, Francesca Simi",,None,None,,,None,None,None,,,,,Grazing/Animal Movement,,,Mohammad Tarawneh,Positive/Built Feature,Circular,,Good,"Data Cleaning/Enhancing, Condition Assessment (Image Interpretation), Archaeological Assessment (Image Interpretation), Data Cleaning/Enhancing, Data Cleaning/Enhancing",Medium,,,Building and Development,1,"EAMENA Project Staff, Government Authority/Staff, Government Authority/Staff, EAMENA Project Staff, EAMENA Project Staff",,Unknown,Domestic,Collapse/Structural Damage,,Not Applicable,Medium,,,,,,,,,,,Building/Enclosure,Medium,Sub-circular,Jordan,,Medium,Bank/Wall,"None, None, None, None, None",Medium,,,Archaeological Site,,"ea0c4114-3cca-4175-984e-4e69483b27cc, CPF Jordan Training, Possibly prehistoric",Medium,,,,Mohammad Tarawneh,Mohammad Tarawneh,,High,Road/Track,High,E35N31-22,Unknown,Building and Development,,,,,,,Hasa 4,Watercourse Banks,1-10%,,,"Old ArchesID, Comments, Comments",Alternative Reference,,None,2000-05-18,,,,,,1acebbcb-e89b-4083-9afd-da657754626c
